Hotel Name,Price Per Night,Location,Rating,Facilities_Free Wi-Fi,Facilities_Parking,Facilities_Pet-Friendly,Facilities_Pool,Facilities_Restaurant,Facilities_Spa,Preferences_Count
Smith Inc,0.7165178571428571,Stokesmouth,0.5499999999999998,True,True,True,True,True,True,6
Miles Ltd,0.21875,Stokesmouth,0.1,True,True,False,True,True,True,5
"Russell, Rivera and Rodriguez",0.5982142857142857,Stokesmouth,0.5499999999999998,False,True,True,True,True,True,5
"Smith, Pearson and Johnson",0.4151785714285714,Stokesmouth,0.05,True,False,True,True,True,True,5
Vaughn PLC,0.1383928571428571,Stokesmouth,0.8999999999999999,False,True,False,True,True,True,4
Owens Ltd,0.9799107142857144,Stokesmouth,0.7000000000000002,False,True,True,True,True,True,5
Campbell-Collier,0.9821428571428572,New Josephberg,0.0,True,True,False,True,True,True,5
Williams-Hill,0.0602678571428571,New Josephberg,0.6000000000000001,True,False,True,True,True,True,5
Johnson LLC,0.9486607142857144,New Josephberg,0.5499999999999998,True,True,True,True,True,True,6
Joyce Ltd,0.5290178571428571,New Josephberg,0.6000000000000001,True,False,True,True,False,True,4
"Nichols, Bray and Lucas",0.4933035714285714,New Josephberg,0.6000000000000001,True,True,True,True,False,True,5
Price-Wong,0.0066964285714285,New Josephberg,0.75,True,False,True,True,True,True,5
Johnson-Watson,0.28125,Lake Tracychester,0.3,True,True,True,True,True,True,6
"Shaw, Rogers and Nelson",0.8191964285714285,Lake Tracychester,0.4499999999999999,True,True,True,True,True,True,6
Rogers Inc,0.6696428571428571,Lake Tracychester,0.8500000000000001,True,True,True,True,True,False,5
Mercer-Hurst,0.5401785714285714,Lake Tracychester,0.3999999999999999,True,True,True,True,True,True,6
Turner Inc,0.7857142857142857,Lake Tracychester,0.1999999999999999,True,True,False,True,True,True,5
Douglas-Smith,0.7455357142857143,Lake Tracychester,0.6000000000000001,True,True,True,False,True,True,5
Love PLC,0.21875,Port Abigail,0.6000000000000001,True,True,True,True,True,True,6
Bailey-Rogers,0.3236607142857143,Port Abigail,0.4499999999999999,True,False,True,True,True,True,5
White LLC,0.2477678571428571,Port Abigail,0.0,True,True,True,True,True,True,6
Chavez-Baker,0.1986607142857143,Port Abigail,1.0,False,True,True,True,True,True,5
Stanley-Gibson,0.8638392857142857,Port Abigail,0.75,False,True,False,True,True,True,4
Robertson-Bruce,0.6428571428571428,Port Abigail,0.9500000000000002,False,False,True,True,False,True,3
"Moyer, Knight and Carter",0.3504464285714285,Cardenasview,0.7999999999999998,True,True,True,True,True,True,6
"Miller, Murphy and Carter",0.4084821428571428,Cardenasview,0.3999999999999999,True,True,True,True,True,True,6
Wilson-Johnson,0.4107142857142857,Cardenasview,0.3999999999999999,True,True,True,True,True,False,5
Smith Inc,0.7165178571428571,Cardenasview,0.5499999999999998,True,True,True,True,True,False,5
Ross and Sons,0.3035714285714285,Cardenasview,0.8999999999999999,True,True,True,True,True,False,5
Burns and Sons,0.7633928571428571,Cardenasview,0.9500000000000002,False,True,True,True,True,True,5
Smith-Lee,1.0,Kathleenmouth,0.9500000000000002,True,True,True,True,True,True,6
Lindsey-Green,0.2566964285714285,Kathleenmouth,0.6000000000000001,True,True,True,True,True,True,6
"Sanchez, Harris and Orozco",0.3348214285714285,Kathleenmouth,0.8500000000000001,False,True,True,True,False,True,4
"Johnson, Sanders and Coffey",0.5223214285714286,Kathleenmouth,0.3500000000000001,True,True,True,True,True,True,6
Brown-Wallace,0.6517857142857143,Kathleenmouth,0.4499999999999999,True,True,False,True,True,True,5
Bell PLC,0.2299107142857143,Kathleenmouth,0.7999999999999998,True,False,True,True,False,True,4
"Livingston, Miranda and Garcia",0.1629464285714285,Youngberg,0.8500000000000001,True,True,True,True,False,True,5
"Ortiz, Hopkins and Ramirez",0.6272321428571428,Youngberg,0.9500000000000002,True,True,True,True,True,True,6
"Palmer, Vazquez and Carney",0.15625,Youngberg,0.5499999999999998,False,True,True,True,True,True,5
Frye-Herrera,0.2946428571428571,Youngberg,0.3500000000000001,True,True,True,True,True,True,6
"Houston, Henson and Hernandez",0.359375,Youngberg,0.4499999999999999,True,True,True,True,True,False,5
Owens Ltd,0.7276785714285714,Youngberg,0.25,True,True,False,True,True,True,5
Warren LLC,0.1852678571428571,Port Sarahborough,0.6000000000000001,True,True,False,True,True,True,5
"Adkins, Russo and Myers",0.7008928571428571,Port Sarahborough,0.8999999999999999,True,True,True,False,True,True,5
Newman-Berg,0.9910714285714284,Port Sarahborough,0.1,True,True,True,True,True,True,6
Coleman PLC,0.9174107142857144,Port Sarahborough,0.3,True,True,True,True,True,True,6
"Christensen, Fisher and Morgan",0.1808035714285714,Port Sarahborough,1.0,True,True,True,False,False,True,4
Bradshaw and Sons,0.9464285714285712,Port Sarahborough,0.1499999999999999,True,True,True,False,True,False,4
"Lewis, Clark and Wilson",0.8392857142857143,Cobbmouth,0.7999999999999998,True,True,True,True,True,True,6
"Cook, Meyer and Rosario",0.1428571428571428,Cobbmouth,0.1,True,True,True,True,True,True,6
"Reed, Barrett and Bailey",0.9888392857142856,Cobbmouth,0.3999999999999999,True,False,True,True,True,True,5
"Powers, Wilson and Jones",0.578125,Cobbmouth,0.5499999999999998,False,True,True,True,True,True,5
"Rasmussen, Rodriguez and Molina",0.53125,Cobbmouth,0.8500000000000001,True,True,True,True,False,True,5
"Douglas, Thomas and Garza",0.6473214285714285,Cobbmouth,0.1499999999999999,True,True,True,True,True,True,6
"Shannon, Matthews and Chandler",0.5714285714285714,Perkinsside,0.0,True,True,True,True,True,True,6
Jimenez and Sons,0.9866071428571428,Perkinsside,0.6499999999999999,True,True,False,True,True,True,5
Bailey-Rogers,0.3236607142857143,Perkinsside,0.4499999999999999,True,True,True,True,True,True,6
Smith-Hamilton,0.8482142857142857,Perkinsside,0.3,True,True,True,True,True,True,6
"Hill, Crawford and Garcia",0.5758928571428571,Perkinsside,0.8500000000000001,True,True,True,True,True,True,6
Bishop LLC,0.6049107142857143,Perkinsside,0.1499999999999999,True,True,True,False,True,True,5
Ruiz-Morrison,0.28125,East Peterside,0.75,False,True,True,True,True,True,5
"Hernandez, Carter and Palmer",0.2745535714285714,East Peterside,0.0,True,True,True,False,True,True,5
"Reed, Davidson and Cabrera",0.8772321428571428,East Peterside,0.3,True,True,True,True,True,False,5
Perry-Anderson,0.7790178571428571,East Peterside,0.75,True,True,True,True,True,True,6
Hendrix LLC,0.2366071428571428,East Peterside,0.6000000000000001,True,False,False,True,True,True,4
Sullivan-Williams,0.3995535714285714,East Peterside,0.6000000000000001,True,False,True,True,False,True,4
Woods LLC,0.4977678571428571,Helenberg,0.5499999999999998,True,False,True,True,True,True,5
Coleman PLC,0.9174107142857144,Helenberg,0.3,True,True,True,True,True,True,6
Johnson LLC,0.9486607142857144,Helenberg,0.5499999999999998,True,True,True,True,True,True,6
Perry-Bates,0.2857142857142857,Helenberg,1.0,True,True,True,True,True,False,5
"Johnson, Sanders and Coffey",0.5223214285714286,Helenberg,0.3500000000000001,True,False,True,False,True,True,4
Lewis-Howell,0.9174107142857144,Helenberg,0.1,True,True,True,True,True,True,6
"Jones, Edwards and Thompson",0.53125,Marioborough,0.1499999999999999,True,True,True,True,True,True,6
Burns-Brooks,0.7366071428571428,Marioborough,0.4499999999999999,True,True,True,True,True,False,5
"Berry, French and Smith",0.7767857142857143,Marioborough,0.0,False,True,True,True,True,True,5
Weeks-Lewis,0.4732142857142857,Marioborough,0.5499999999999998,True,True,True,True,True,False,5
Mayer Ltd,0.2745535714285714,Marioborough,0.6499999999999999,True,True,True,True,True,False,5
"Collins, Zimmerman and Barton",0.2901785714285714,Marioborough,0.1999999999999999,False,True,True,True,False,True,4
"Berry, French and Smith",0.7767857142857143,South Sethshire,0.0,False,True,True,True,True,True,5
"Kelly, Dean and Freeman",0.3370535714285714,South Sethshire,0.7000000000000002,True,True,True,True,True,True,6
Stanley Inc,0.6830357142857143,South Sethshire,0.9500000000000002,True,True,True,True,True,True,6
"Perkins, Pearson and Coleman",0.9419642857142856,South Sethshire,0.5499999999999998,True,True,True,False,True,True,5
White-Anderson,0.3370535714285714,South Sethshire,0.0,True,True,True,True,False,False,4
Powell Inc,0.7366071428571428,South Sethshire,0.8500000000000001,True,True,True,True,False,True,5
"Fisher, Walls and Guerrero",0.9129464285714284,Lake Patriciatown,0.8500000000000001,False,True,True,True,True,True,5
Campbell Group,0.4151785714285714,Lake Patriciatown,0.9500000000000002,True,True,False,True,True,True,5
"Joyce, Brown and Davidson",0.9375,Lake Patriciatown,0.25,True,True,True,True,True,False,5
Villegas-Moore,0.96875,Lake Patriciatown,0.3999999999999999,True,False,True,True,True,True,5
White-Obrien,0.1964285714285714,Lake Patriciatown,0.8999999999999999,True,True,True,True,True,False,5
"Brown, Edwards and Kidd",0.4441964285714286,Lake Patriciatown,0.5,True,True,True,True,True,False,5
White PLC,0.3883928571428571,West Tammyland,0.05,True,True,True,True,True,False,5
Vega-Harris,0.5602678571428571,West Tammyland,0.1499999999999999,True,True,True,True,True,False,5
Townsend PLC,0.7723214285714285,West Tammyland,0.6000000000000001,False,True,True,True,True,True,5
Wilson-Jones,0.40625,West Tammyland,0.6000000000000001,True,True,True,True,True,False,5
Michael LLC,0.8035714285714285,West Tammyland,0.1499999999999999,True,True,False,True,False,True,4
Clark and Sons,0.5290178571428571,West Tammyland,0.3999999999999999,True,True,True,True,False,True,5
Cohen-Diaz,0.8772321428571428,Dennismouth,0.3500000000000001,True,True,True,True,True,True,6
Bradley-Perez,0.1473214285714285,Dennismouth,0.5499999999999998,False,True,True,True,True,True,5
Wood-Contreras,0.4821428571428571,Dennismouth,0.8999999999999999,True,True,True,True,True,False,5
Robertson-Bruce,0.6428571428571428,Dennismouth,0.9500000000000002,True,True,True,True,True,True,6
Bray-Brown,0.7790178571428571,Dennismouth,0.1999999999999999,True,True,True,False,True,True,5
Diaz-Rodriguez,0.7142857142857143,Dennismouth,0.3,True,True,True,True,False,True,5
Sanchez LLC,0.0491071428571428,Port Clifford,0.8999999999999999,True,True,True,True,True,False,5
Alvarado Inc,0.9598214285714284,Port Clifford,0.7999999999999998,False,True,True,True,True,True,5
"Scott, Carlson and Mejia",0.3705357142857143,Port Clifford,0.1499999999999999,False,True,True,True,True,True,5
"Smith, Pearson and Johnson",0.4151785714285714,Port Clifford,0.05,True,True,True,True,True,True,6
"Morgan, Hopkins and Pacheco",0.8058035714285714,Port Clifford,0.7999999999999998,True,True,True,True,True,False,5
"Butler, Robinson and Alexander",0.4709821428571428,Port Clifford,0.9500000000000002,True,True,False,True,True,True,5
"Smith, Hughes and Wilson",0.8102678571428571,Kathleentown,0.1,True,True,True,False,True,True,5
Goodman-Case,0.921875,Kathleentown,1.0,True,False,True,True,True,True,5
"Kelly, Dean and Freeman",0.3370535714285714,Kathleentown,0.7000000000000002,True,True,True,True,True,True,6
Ray and Sons,0.2946428571428571,Kathleentown,0.7000000000000002,True,True,True,True,True,True,6
"Pacheco, Spencer and Thomas",0.9129464285714284,Kathleentown,0.5499999999999998,True,False,True,True,True,True,5
Burns PLC,0.3950892857142857,Kathleentown,0.3,False,True,True,True,False,True,4
Rodriguez Group,0.625,Michaelbury,0.3500000000000001,True,True,True,True,True,True,6
"Daniels, Moore and White",0.9799107142857144,Michaelbury,0.7999999999999998,True,True,False,True,True,True,5
"Santiago, Boyd and Wood",0.65625,Michaelbury,0.1499999999999999,True,True,False,True,True,True,5
Cook Group,0.2120535714285714,Michaelbury,0.3999999999999999,False,True,True,True,True,True,5
Murphy-Morris,0.9241071428571428,Michaelbury,0.1999999999999999,True,True,True,True,True,True,6
Silva-Davis,0.3794642857142857,Michaelbury,0.9500000000000002,False,False,True,True,True,True,4
Abbott-Jones,0.3504464285714285,West Beverlymouth,0.25,True,True,True,True,True,False,5
Chavez-Baker,0.1986607142857143,West Beverlymouth,1.0,True,True,True,True,True,True,6
"Tate, Larson and Snyder",0.9040178571428572,West Beverlymouth,0.7999999999999998,True,True,True,False,True,True,5
Miller-Webb,0.1584821428571428,West Beverlymouth,0.25,True,True,False,True,True,True,5
"Padilla, Hale and Turner",0.3861607142857143,West Beverlymouth,0.1,True,True,True,True,True,False,5
Herrera and Sons,0.5,West Beverlymouth,0.9500000000000002,True,True,False,True,False,True,4
Waters PLC,0.9017857142857144,Brittanyfort,0.25,False,True,True,True,True,True,5
"Davis, Mckenzie and Rivera",0.6116071428571428,Brittanyfort,0.25,True,True,True,True,True,True,6
Bell Ltd,0.3816964285714285,Brittanyfort,0.7000000000000002,True,True,True,True,True,True,6
"Vaughn, Griffin and Pierce",0.3214285714285714,Brittanyfort,0.1499999999999999,True,True,True,False,True,True,5
"Garcia, Montgomery and Parrish",0.1897321428571428,Brittanyfort,0.7000000000000002,True,True,True,True,True,False,5
Nguyen Group,0.640625,Brittanyfort,0.5,True,True,True,False,True,True,5
Smith and Sons,0.0022321428571428,South Sean,0.25,True,True,True,True,True,False,5
Gordon-Bennett,0.8459821428571428,South Sean,0.5,True,True,True,True,True,True,6
Davis-Reid,0.6026785714285714,South Sean,0.7999999999999998,True,True,False,True,True,True,5
Flynn-Bartlett,0.359375,South Sean,0.05,True,True,True,True,True,False,5
"Dunn, Schaefer and Hughes",0.1517857142857143,South Sean,1.0,True,True,True,True,True,True,6
Warren LLC,0.1852678571428571,South Sean,0.6000000000000001,True,False,True,True,False,True,4
"Lee, Morris and Davis",0.0781249999999999,East Jillstad,0.4499999999999999,True,True,True,True,True,True,6
Fox-Matthews,0.8995535714285713,East Jillstad,0.5,True,True,False,False,True,True,4
"Hampton, Mason and Hatfield",0.6272321428571428,East Jillstad,0.1499999999999999,True,True,True,True,True,True,6
Wong PLC,0.5535714285714286,East Jillstad,0.3500000000000001,False,True,True,True,True,True,5
Warner-Bauer,0.4017857142857143,East Jillstad,0.6000000000000001,True,True,True,True,True,False,5
Sullivan-Williams,0.3995535714285714,East Jillstad,0.6000000000000001,True,False,True,True,False,True,4
"Patterson, Baker and Anderson",0.4441964285714286,Josephbury,0.05,True,True,True,True,True,True,6
"Shaw, Rogers and Nelson",0.8191964285714285,Josephbury,0.4499999999999999,True,True,True,True,True,True,6
Wagner LLC,0.1339285714285714,Josephbury,0.6000000000000001,True,True,True,True,True,False,5
"Matthews, Crosby and Anderson",0.34375,Josephbury,0.1,True,True,True,True,False,True,5
Moreno-Chavez,0.9799107142857144,Josephbury,0.75,False,True,True,True,True,True,5
Kelly-Nguyen,0.8616071428571428,Josephbury,0.3500000000000001,True,True,True,True,False,False,4
Meyer-Jordan,0.4776785714285714,Caseyburgh,0.1999999999999999,True,True,True,True,True,True,6
Craig and Sons,0.8660714285714285,Caseyburgh,0.4499999999999999,False,True,True,False,True,True,4
Hancock Group,0.34375,Caseyburgh,0.3,True,True,True,False,True,True,5
"Pace, Mcconnell and Soto",0.8303571428571428,Caseyburgh,0.1499999999999999,True,True,True,True,True,True,6
"Reed, Garcia and Delgado",0.2120535714285714,Caseyburgh,0.4499999999999999,True,True,True,True,True,True,6
"Perry, Hamilton and Williams",0.1941964285714285,Caseyburgh,0.5,True,True,True,True,True,True,6
"Tran, Little and Scott",0.2008928571428571,Port Christopher,0.7999999999999998,True,True,True,True,True,True,6
Edwards-Lyons,0.4084821428571428,Port Christopher,0.9500000000000002,True,True,True,False,True,True,5
"Ashley, Wilson and Brown",0.3816964285714285,Port Christopher,0.75,True,True,False,True,True,True,5
White PLC,0.3883928571428571,Port Christopher,0.05,True,True,True,True,True,True,6
Marquez Inc,0.2611607142857143,Port Christopher,0.7000000000000002,False,True,True,True,True,False,4
Bell PLC,0.2299107142857143,Port Christopher,0.7999999999999998,True,True,True,True,False,True,5
Chapman-Myers,0.2366071428571428,Maddoxborough,0.7999999999999998,True,True,True,True,True,True,6
Sheppard-Lam,0.0959821428571428,Maddoxborough,0.9500000000000002,True,True,False,True,True,True,5
Forbes Inc,0.7790178571428571,Maddoxborough,0.8999999999999999,True,True,True,True,True,True,6
Blevins-Phillips,0.4375,Maddoxborough,0.05,True,True,True,True,True,True,6
"Moyer, Knight and Carter",0.3504464285714285,Maddoxborough,0.7999999999999998,False,True,True,True,False,True,4
Irwin Ltd,0.9776785714285712,Maddoxborough,0.3500000000000001,True,True,True,True,True,False,5
Wright-Nielsen,0.8727678571428571,Port Melissaberg,0.3,True,True,True,True,True,True,6
Gibbs-Boyer,0.7433035714285714,Port Melissaberg,0.5499999999999998,True,True,True,True,True,True,6
"Melendez, Davis and Farrell",0.265625,Port Melissaberg,0.4499999999999999,True,True,True,True,False,True,5
"Long, Johnson and Price",0.8973214285714285,Port Melissaberg,0.1,True,True,False,True,True,True,5
"Adams, Jones and Perez",0.4955357142857143,Port Melissaberg,0.3500000000000001,True,True,False,False,True,True,4
Rogers-Elliott,0.7678571428571428,Port Melissaberg,0.7000000000000002,True,False,True,True,True,True,5
"Chen, Morris and Singleton",0.1584821428571428,West Patrick,0.3500000000000001,True,True,True,True,True,True,6
Davenport-Martinez,0.1607142857142857,West Patrick,0.5,True,True,True,True,True,True,6
"Phillips, Oliver and Tate",0.7299107142857143,West Patrick,0.7999999999999998,False,True,True,True,True,True,5
"Perez, Liu and Huff",0.4665178571428571,West Patrick,0.3999999999999999,True,True,False,True,True,True,5
Anthony and Sons,0.0647321428571428,West Patrick,0.3,True,True,True,True,True,True,6
Nicholson LLC,0.9397321428571428,West Patrick,0.6000000000000001,True,True,True,True,True,False,5
"Adams, Parker and Reed",0.0156249999999999,East Meganstad,0.6499999999999999,True,True,True,False,False,True,4
"Vincent, Owens and Zimmerman",0.0334821428571428,East Meganstad,0.3999999999999999,True,True,True,True,True,False,5
Kelly-Nguyen,0.8616071428571428,East Meganstad,0.3500000000000001,True,True,True,True,False,True,5
"Anderson, Chaney and Waller",0.7901785714285714,East Meganstad,0.05,True,True,True,True,True,True,6
"Dunn, Schaefer and Hughes",0.1517857142857143,East Meganstad,1.0,True,True,True,True,True,False,5
Baker-Gonzalez,0.3035714285714285,East Meganstad,0.1999999999999999,True,True,True,False,True,True,5
Fisher Group,0.1428571428571428,Carlsonberg,0.5499999999999998,True,False,True,True,True,True,5
Martinez-Brown,0.1205357142857142,Carlsonberg,0.05,True,True,True,True,True,True,6
"Thompson, Nelson and King",0.4486607142857143,Carlsonberg,0.7000000000000002,True,True,True,True,False,True,5
Barrett Ltd,0.8995535714285713,Carlsonberg,0.3500000000000001,True,True,True,True,True,True,6
Wright LLC,0.9196428571428572,Carlsonberg,0.8500000000000001,False,True,True,False,True,True,4
Blevins-Raymond,0.859375,Carlsonberg,0.3500000000000001,False,False,True,True,True,True,4
Michael LLC,0.8035714285714285,Meganmouth,0.1499999999999999,True,True,True,True,True,True,6
Dalton PLC,0.3482142857142857,Meganmouth,0.5,True,True,True,True,False,True,5
Adams Ltd,0.2276785714285714,Meganmouth,0.3500000000000001,True,True,True,True,True,True,6
Clarke Inc,0.5691964285714286,Meganmouth,0.3999999999999999,True,True,True,True,False,True,5
Burnett Group,0.796875,Meganmouth,0.3999999999999999,True,True,False,True,True,True,5
Morris-Davis,0.1785714285714285,Meganmouth,0.5499999999999998,True,False,True,False,True,True,4
Baker-Anderson,0.1540178571428571,Rodriguezview,0.9500000000000002,True,True,True,True,True,True,6
Turner Inc,0.7857142857142857,Rodriguezview,0.1999999999999999,True,True,True,True,True,False,5
Wilson Inc,0.3638392857142857,Rodriguezview,0.1499999999999999,True,True,True,True,True,True,6
Newman-Berg,0.9910714285714284,Rodriguezview,0.1,True,True,True,True,True,True,6
Bonilla PLC,0.0178571428571428,Rodriguezview,0.5,True,True,True,True,False,True,5
Shields and Sons,1.0,Rodriguezview,0.3,True,True,True,True,True,False,5
Francis-Galvan,0.5825892857142857,South Danielstad,0.7000000000000002,True,True,True,True,True,True,6
"Ross, Dean and Daniel",0.7589285714285714,South Danielstad,0.7000000000000002,True,True,True,True,True,True,6
"Lee, Morris and Davis",0.0781249999999999,South Danielstad,0.4499999999999999,True,True,False,True,True,True,5
Hudson Group,0.609375,South Danielstad,0.1999999999999999,True,True,True,True,True,True,6
White PLC,0.1517857142857143,South Danielstad,0.25,True,True,True,True,True,True,6
"Ryan, Dennis and Suarez",0.8772321428571428,South Danielstad,0.8500000000000001,True,False,True,True,True,True,5
Stanley-Gibson,0.8638392857142857,Brooksview,0.75,True,True,True,False,True,True,5
Moon Inc,0.3705357142857143,Brooksview,0.75,True,False,True,True,True,True,5
"Ryan, Dennis and Suarez",0.8772321428571428,Brooksview,0.8500000000000001,True,True,True,True,True,True,6
Joyce Ltd,0.5290178571428571,Brooksview,0.6000000000000001,True,False,True,True,True,True,5
Thomas-Leblanc,0.5625,Brooksview,0.6000000000000001,True,True,False,True,True,True,5
Watson Ltd,0.7745535714285714,Brooksview,0.4499999999999999,True,True,False,True,False,False,3
Hunter Ltd,0.8459821428571428,Lake Savannah,0.1999999999999999,True,True,False,True,True,True,5
"Reed, Patel and Houston",0.1696428571428571,Lake Savannah,0.5499999999999998,True,False,True,True,True,True,5
Ponce PLC,0.1919642857142857,Lake Savannah,0.8500000000000001,True,True,True,False,True,True,5
Jones Ltd,0.9620535714285712,Lake Savannah,0.3500000000000001,True,True,True,True,True,True,6
Cole-Hall,0.578125,Lake Savannah,0.6499999999999999,True,True,True,False,True,False,4
Collins-Jimenez,0.0044642857142857,Lake Savannah,0.6000000000000001,False,True,True,True,False,True,4
Parks Group,0.8950892857142857,Katiefurt,0.8999999999999999,True,True,False,True,True,True,5
"Sanchez, Harris and Orozco",0.3348214285714285,Katiefurt,0.8500000000000001,True,True,True,True,True,True,6
Griffin LLC,0.2544642857142857,Katiefurt,0.1999999999999999,True,True,True,True,True,True,6
Finley Ltd,0.1517857142857143,Katiefurt,0.25,True,False,True,True,True,True,5
"Kelley, Davidson and Lopez",0.4508928571428571,Katiefurt,0.4499999999999999,True,True,True,True,True,False,5
"Phillips, Oliver and Tate",0.7299107142857143,Katiefurt,0.7999999999999998,False,True,True,True,True,True,5
Smith-Henson,0.7276785714285714,Collinsstad,0.3999999999999999,True,True,True,True,True,True,6
Sanchez-Holland,0.7857142857142857,Collinsstad,0.1,True,True,True,True,True,True,6
"Berry, French and Smith",0.7767857142857143,Collinsstad,0.0,True,True,False,True,True,True,5
Smith-Jenkins,0.6495535714285714,Collinsstad,0.3999999999999999,True,True,True,True,True,True,6
"Miller, Murphy and Carter",0.4084821428571428,Collinsstad,0.3999999999999999,False,True,True,True,True,True,5
"Owens, Thompson and Brown",0.7991071428571428,Collinsstad,0.7999999999999998,True,True,True,False,False,True,4
Murphy-Pollard,0.2678571428571428,Hartmanbury,0.6499999999999999,True,True,True,False,True,True,5
Hill-Luna,0.6071428571428571,Hartmanbury,0.3999999999999999,True,True,True,True,False,True,5
Vargas Group,0.4084821428571428,Hartmanbury,0.4499999999999999,True,True,False,True,True,True,5
"Conley, Alvarado and Miller",0.2120535714285714,Hartmanbury,0.1499999999999999,False,True,True,True,True,True,5
"Bailey, Johnson and Lee",0.8616071428571428,Hartmanbury,0.1,True,True,True,True,True,False,5
Davies and Sons,0.4375,Hartmanbury,0.4499999999999999,True,False,True,True,True,True,5
Henderson Ltd,0.3839285714285714,Brightside,0.3500000000000001,True,True,False,True,True,True,5
"Cooper, Rivera and Nelson",0.8325892857142857,Brightside,0.3,True,True,False,True,True,True,5
Roberts-Duarte,0.0580357142857142,Brightside,0.3999999999999999,True,True,True,False,True,True,5
"Wolf, Hall and Larson",0.3772321428571428,Brightside,0.5499999999999998,True,False,True,True,True,False,4
Zamora and Sons,0.3928571428571428,Brightside,0.6000000000000001,True,False,True,True,True,True,5
Bradshaw Inc,0.3191964285714285,Brightside,0.3,True,False,True,True,False,True,4
Lopez-Mcdaniel,0.4330357142857143,North Christopher,0.5,True,True,True,True,True,True,6
Smith and Sons,0.0022321428571428,North Christopher,0.25,True,True,True,True,True,True,6
Smith-Lee,1.0,North Christopher,0.9500000000000002,True,True,True,True,True,True,6
Campbell Group,0.4151785714285714,North Christopher,0.9500000000000002,True,True,True,True,True,True,6
Villegas-Moore,0.96875,North Christopher,0.3999999999999999,True,False,True,True,True,True,5
Vasquez-Holland,0.5424107142857143,North Christopher,0.1999999999999999,True,True,True,True,True,True,6
Petty-Murray,0.3013392857142857,Greenfort,0.5,True,False,True,True,True,True,5
Frazier LLC,0.6852678571428571,Greenfort,0.6499999999999999,True,True,True,True,True,True,6
Perez LLC,0.6830357142857143,Greenfort,0.05,True,True,True,True,True,False,5
Morgan-Anderson,0.5223214285714286,Greenfort,0.25,False,True,True,True,True,True,5
Kennedy-Sosa,0.0044642857142857,Greenfort,0.8999999999999999,True,True,True,True,False,True,5
Forbes Inc,0.7790178571428571,Greenfort,0.8999999999999999,True,True,True,True,True,True,6
Sullivan-Dyer,0.8883928571428571,West Barbara,0.8500000000000001,True,True,False,True,True,True,5
Morgan-Thornton,0.1450892857142857,West Barbara,0.75,True,True,True,True,True,True,6
Adams Ltd,0.2276785714285714,West Barbara,0.3500000000000001,True,True,True,True,True,False,5
"Bennett, Craig and Lee",0.0379464285714285,West Barbara,0.05,True,True,True,True,True,False,5
Bell Ltd,0.3816964285714285,West Barbara,0.7000000000000002,False,True,True,True,True,True,5
Clark PLC,0.4709821428571428,West Barbara,0.1499999999999999,True,True,False,True,False,True,4
Rodriguez and Sons,0.2321428571428571,West Jennifer,0.7999999999999998,True,True,False,True,True,True,5
Ewing-Mendoza,0.765625,West Jennifer,0.05,True,True,True,True,True,False,5
Osborn Group,0.0825892857142857,West Jennifer,0.25,False,True,True,True,True,True,5
Bell Ltd,0.3816964285714285,West Jennifer,0.7000000000000002,True,True,True,True,True,True,6
Williams-Parks,0.9151785714285712,West Jennifer,0.0,False,True,True,True,True,False,4
Wallace PLC,0.3950892857142857,West Jennifer,0.5499999999999998,True,False,True,True,True,True,5
"Coleman, Black and Freeman",0.921875,Keithfurt,0.4499999999999999,True,True,True,True,True,True,6
"Vincent, Owens and Zimmerman",0.0334821428571428,Keithfurt,0.3999999999999999,True,True,False,False,True,True,4
Crosby and Sons,0.1741071428571428,Keithfurt,0.5499999999999998,True,True,True,True,True,True,6
Lane-Ramsey,0.2209821428571428,Keithfurt,0.5499999999999998,True,True,True,True,True,True,6
Hoffman Ltd,0.5691964285714286,Keithfurt,0.9500000000000002,True,True,False,True,True,False,4
Stevens LLC,0.5625,Keithfurt,0.1999999999999999,True,False,False,True,True,True,4
"Gonzalez, Werner and Kirby",0.0290178571428571,Samanthaport,0.7999999999999998,True,True,True,False,True,True,5
Duarte Inc,0.6183035714285714,Samanthaport,0.6499999999999999,True,True,True,True,True,True,6
Elliott Inc,0.6517857142857143,Samanthaport,0.3999999999999999,True,True,False,False,True,True,4
Garcia Ltd,0.4352678571428571,Samanthaport,0.1,True,True,True,True,True,True,6
"Christensen, Fisher and Morgan",0.1808035714285714,Samanthaport,1.0,True,True,True,False,False,True,4
Sparks-Lewis,0.0937499999999999,Samanthaport,0.75,False,True,True,True,True,True,5
Weeks-Lewis,0.4732142857142857,North Aliciaburgh,0.5499999999999998,True,True,True,True,True,True,6
Jones-Hogan,0.9375,North Aliciaburgh,0.3,True,False,True,True,True,True,5
Jones Ltd,0.9620535714285712,North Aliciaburgh,0.3500000000000001,True,True,True,True,True,True,6
Mercer-Hurst,0.5401785714285714,North Aliciaburgh,0.3999999999999999,False,True,True,True,True,True,5
"Evans, Gonzalez and Hays",0.5446428571428571,North Aliciaburgh,0.05,True,True,False,True,True,True,5
"Solis, Castro and Martin",0.0379464285714285,North Aliciaburgh,0.4499999999999999,True,True,True,True,False,True,5
Fletcher and Sons,0.984375,Lauraside,0.6000000000000001,True,True,True,True,True,True,6
Moreno-Chavez,0.9799107142857144,Lauraside,0.75,False,True,False,True,True,True,4
